,ent_num,alt_num,alt_type,alt_name,alt_remarks
10808,28958,45526,aka,FASHAFOYE PRISON,
10809,28959,45528,aka,QARCHAK WOMEN'S PRISON,
10810,28959,45529,aka,GHARCHAK PRISON,
10811,28959,45530,aka,SHAHR-E REY PRISON,
10812,28978,45545,aka,"AGHAEI, Majid",
10813,28980,45770,aka,"BI SIDI, Souleymane",
10814,28980,45771,aka,"SOULEMAN, Bi Sidi",
10815,28980,45772,aka,"SOULEMANE, Bi Sidi",
10816,28980,45773,aka,"SOULIMANE, Sidiki Abass",
10817,28980,45775,aka,"ABBAS, Sidiki",
10818,28980,45776,aka,"ABASS, Sidiki",
10819,28980,45777,aka,"SIDIKI, Abbas",
10820,29018,45587,aka,AL 'QIMA DEVELOPMENT AND PROJECTS LLC,
10821,29018,45769,aka,SUMMIT DEVELOPMENT AND PROJECTS LLC,
10822,29019,45588,aka,MOHAMMED KALAI,
10823,29019,45589,aka,KALAI INDUSTRIES MANAGEMENT,
10824,29020,45780,aka,GRAND TOWN,
10825,29020,45781,aka,ZK GRAND TOWN,
10826,29020,45782,aka,GRAND TOWN TOURISM PROJECT,
10827,29022,45594,aka,TELEFOCUS CONSULTANTS INC CANADA,
10828,29023,45597,aka,ZUBEDI & KALAI,
10829,29023,45778,aka,ZUBEDI AND KALAI,
10830,29024,45602,aka,CASTLE INVEST HOLDING SAL,
10831,29024,45603,aka,CASTLE INVEST HOLDING COMPANY SAL,
10832,29024,45609,aka,CASTLE INVESTMENT HOLDING PRIVATE JSC,
10833,29025,45611,aka,EBLA HOTEL AND OMAYAD PALACE FOR CONFERENCES,
10834,29026,45616,aka,"ZUBEDI, Khalid",
10835,29026,45620,aka,"ZUBAIDI, Mohammed Khaled",
10836,29026,45624,aka,"AL-ZUBAIDI, Mohammed Khaled Bassam",
10837,29026,45630,aka,"AL-ZUBAIDI, Khaled Bassam",
10838,29027,45637,aka,"QALEI, Nader",
10839,29027,45638,aka,"KALEI, Nader",
10840,29027,45639,aka,"KALAI, Nader Mohammed Wajieh",
10841,29027,45640,aka,"KALAI, Nader Mohamad",
10842,29027,45641,aka,"AL KALAI, Nadir",
10843,29027,45745,aka,"QALAI, Nader",
10844,29042,45648,aka,DAMASCUS CHAM MANAGEMENT ONE-PERSON CO. LTD.,
10845,29042,45649,aka,DAMASCUS CHAM MANAGEMENT CO. LTD.,
10846,29043,45651,aka,BUNYAN DAMASCUS,
10847,29044,45653,aka,MIRZA CO.,
10848,29045,45655,aka,"AL-'ULABI, 'Adel Anwar",
10849,29045,45656,aka,"EL-OULABI, Adel Anouar",
10850,29045,45657,aka,"AL-OLABI, Adil Anwar",
10851,29046,45660,aka,"JAMAL EDDIN, Mohammed Nazer",
10852,29046,45661,aka,"JAMAL EDDINE, Natheer Ahmed Mohammed",
10853,29046,45678,aka,"JAMAL EDDINE, Nathier Ahmed Mohammed",
10854,29047,45663,aka,EXCELLENCE LIMITED LIABILITY COMPANY,
10855,29048,45665,aka,RAWAFED DAMASCUS PRIVATE JSC,
10856,29048,45666,aka,TRIBUTARIES DAMASCUS PRIVATE JSC,
10857,29048,45667,aka,RAWAFID DAMASCUS PRIVATE JOINT STOCK COMPANY,
10858,29048,45668,aka,RAWAFED DAMASCUS INVESTMENTS COMPANY,
10859,29049,45670,aka,RAMAK COMPANY FOR DEVELOPMENT AND HUMANITARIAN PROJECTS LLC,
10860,29050,45672,aka,AL-AMMAR LLC ONE PERSON COMPANY,
10861,29051,45675,aka,ULTIMATE TRADING LLC,
10862,29052,45677,aka,WINGS PRIVATE JOINT STOCK COMPANY,
10863,29067,45694,aka,"HAMCHO, Ahmad Saber Mohamad",
10864,29067,45695,aka,"HAMCHO, Ahmad Saber",
10865,29067,45697,aka,"HAMSHOU, Ahmed Saber Mohammed",
10866,29068,45702,aka,"AKHRAS, Asma",
10867,29068,45704,aka,"AL-AKHRAS, Asma",
10868,29068,48350,aka,"AKHRAS, Emma",
10869,29068,48351,aka,"AL-ASSAD, Asmaa",
10870,29068,48352,aka,"FAWAZ AL-AKHRAS, Asma",
10871,29069,45700,aka,"HAMCHO, Amre Mohamad",
10872,29069,45701,aka,"HAMSHOU, Amrou Mohammed",
10873,29069,45703,aka,"HAMSHO, Amrou Mohammed",
10874,29069,45705,aka,"HAMCHO, Amre",
10875,29070,45707,aka,"HAMCHO, Ali Mohamad",
10876,29070,45708,aka,"HAMSHOU, Ali Mohammed",
10877,29070,45709,aka,"HAMCHO, Ali",
10878,29071,45712,aka,"AL DABBAS, Rania Raslan",
10879,29071,45713,aka,"DABAS, Rania Raslan",
10880,29071,45715,aka,"DABBAS, Rania Raslan",
10881,29071,45716,aka,"AL DABAS, Rania Raslan",
10882,29072,45714,aka,"SHAWKAT, Bushra",
10883,29074,45764,aka,"BELAL, Ghassan",
10884,29076,45725,aka,"AL-AHMAD, Manal",
10885,29076,45726,aka,"JAADAN, Manal",
10886,29076,45727,aka,"AL-AKHRAZ, Manal",
10887,29103,45788,aka,"YAHYAZADEH, Hamidreza",
10888,29103,45807,aka,"YAHYAZADEH, Hamid Reza",
10889,29106,45792,aka,METIL STEEL COMPANY,
10890,29112,45802,aka,JAHAN FOOLAD SIRJAN,
10891,29112,45803,aka,JAHAN FOOLAD STEEL COMPANY,
10892,29112,45804,aka,SIRJAN JAHAN FOOLAD,
10893,29118,45920,aka,"SHEN YANG JING CHENG MACHINERY IMPANDEXP. CO., LIMITED",
10894,29119,45815,aka,"AL-KANI, Mohamed Khalifa Abderrahim Shaqaqi",
10895,29119,45816,aka,"AL-KANI, Mohammed",
10896,29119,47156,aka,"AL-KANI, Muhammad Omar",
10897,29139,45839,aka,GLOBAL INDUSTRIAL AND ENGINEERING SUPPLY LIMITED,
10898,29140,46014,aka,QASSIOUN SHOPPING MALL,
10899,29140,46015,aka,QASIYUN MALL,
10900,29159,45859,aka,XINJIANG BUREAU OF PUBLIC SECURITY,
10901,29159,45860,aka,PUBLIC SECURITY DEPARTMENT OF XINJIANG UYGAR AUTONOMOUS REGION,
10902,29159,45861,aka,PUBLIC SECURITY DEPARTMENT OF XUAR,
10903,29159,45862,aka,PUBLIC SECURITY DEPARTMENT OF THE AUTONOMOUS REGION,
10904,29240,45941,aka,MILITARY CONSTRUCTION IMPLEMENTATION CORPORATION,
10905,29241,45945,aka,INTAJIA,
10906,29241,47404,aka,INTAJIA PPA,
10907,29242,45965,aka,"TANG, Ping-keung",
10908,29243,45967,aka,"CHENG, Yeuk Wah",
10909,29243,45968,aka,"CHENG, Teresa Yeuk-wah",
10910,29244,45975,aka,"LO, Wai-chung",
10911,29244,45976,aka,"LO, Stephen Wai-chung",
10912,29246,45978,aka,"TSANG, Kwok-wai",
10913,29246,45979,aka,"TSANG, Erick Kwok-wai",
10914,29246,45980,aka,"CENG, Guowei",
10915,29246,45981,aka,"ZENG, Guowei",
10916,29249,45963,aka,"LAM CHENG, Yuet-ngor",
10917,29249,45964,aka,"LAM CHENG, Carrie Yuet-ngor",
10918,29250,45970,aka,"LEE, John",
10919,29250,45971,aka,"LEE, Ka Chiu",
10920,29260,46129,aka,"CHAN, Kwok-ki",
10921,29260,46130,aka,"CHAN, Eric Kwok-ki",
10922,29264,46004,aka,"AL-KATAN, Wassim Anouar",
10923,29264,46006,aka,"QATTAN, Waseem",
10924,29264,46007,aka,"AL-KATTAN, Waseem",
10925,29264,46008,aka,"QATTAN, Wasim",
10926,29264,46009,aka,"AL-KATTAN, Wasseem",
10927,29264,46010,aka,"AL-QATAN, Waseem",
10928,29266,46013,aka,AL-JALA' HOTEL,
10929,29266,46079,aka,AL-JALAA,
10930,29267,46017,aka,MALKI MALL,
10931,29267,46018,aka,AL-MALIKI MALL,
10932,29268,46020,aka,YALBUGHA REAL ESTATE COMPOUND,
10933,29268,46021,aka,YALBUGHA COMPLEX,
10934,29270,46024,aka,MUROOJ AL-CHAM INVESTMENT AND TOURISM GROUP,
10935,29270,46050,aka,MUROOJ AL-CHAM INVESTMENT AND TOURISM COMPANY,
10936,29271,46026,aka,LAROSA FURNISHING,
10937,29279,46039,aka,"ASSAD, Hafez",
10938,29280,46041,aka,"ASSAD, Karam",
10939,29281,46043,aka,"AL-ASSAD, Zuheir Tawfiq",
10940,29281,46044,aka,"AL-ASSAD, Zuhair Tawfiq",
10941,29281,46045,aka,"ASSAD, Zuhair",
10942,29360,46120,aka,"TAGWIREI, Kuda",
10943,29361,46122,aka,SAKUNDA HOLDINGS PRIVATE LIMITED,
10944,29366,46583,aka,"DERKACH, Andriy",
10945,29366,46584,aka,"DERKACH, Andriy Leonidovych",
10946,29384,46183,aka,DELTA PARTS SUPPLY,
10947,29385,46172,aka,"KARIMI-SABET, Javad",
10948,29387,46175,aka,"RAHIMIAN, Pejman",
10949,29402,46204,aka,"AL-SHIBL, Luna",
10950,29402,46205,aka,"SHIBL, Luna",
10951,29402,46206,aka,"CHEBEL, Luna",
10952,29402,46207,aka,"ALSHEBEL, Luna",
10953,29402,46210,aka,"AL SHEBEL, Luna",
10954,29402,46211,aka,"AL CHEBEL, Luna",
10955,29402,46212,aka,"AL SHIBIL, Luna",
10956,29402,46213,aka,"AL CHEBIL, Luna",
10957,29402,46214,aka,"AL SHEBIL, Luna",
10958,29404,46215,aka,"AL-SAATI, Ammar",
10959,29404,46216,aka,"SAATI, Ammar",
10960,29404,46217,aka,"SAATI, Mohammad Ammar",
10961,29404,46218,aka,"SAATI, Mohamed Ammar",
10962,29404,46219,aka,"SA'ATI, Mohamed Ammar",
10963,29404,46220,aka,"SA'ATI, Mohammed Ammar",
10964,29404,46221,aka,"SA'ATI, Mohammad Ammar",
10965,29404,46222,aka,"SAATI, Mohammed Ammar",
10966,29404,46223,aka,"SAATI, Amar",
10967,29404,46294,aka,"SAATI, Muhammed Ammar",
10968,29406,46226,aka,"DALLAH, Gaith",
10969,29406,46227,aka,"DALA, Ghayth",
10970,29406,46228,aka,"DALA, Ghiath",
10971,29407,46230,aka,"SAKR, Fady",
10972,29407,46231,aka,"SAQER, Fadi",
10973,29407,46232,aka,"SAQIR, Fadi",
10974,29407,46233,aka,"SAKIR, Fadi",
10975,29445,48727,aka,ELEMENTO OIL AND GAS LTD,
10976,29462,46284,aka,"IBRAHIM, Yasar",
10977,29462,46285,aka,"IBRAHIM, Yassar",
10978,29483,48720,fka,ANGLIA,
10979,29484,48721,fka,GERD KNUTSEN,
10980,29485,48006,fka,MAGUS,
10981,29486,48723,fka,MAXIMO GORKI,
10982,29487,48724,fka,SIENNA,
10983,29522,46364,aka,PALAYESH NAFT ABADAN,
10984,29522,46543,aka,ABADAN OIL REFINING COMPANY PRIVATE JOINT STOCK,
10985,29523,46367,aka,ZHIHANG SHIP MANAGEMENT,
10986,29523,46368,aka,"SHANGHAI ZHIHANG SHIP MANAGEMENT CO., LTD.",
10987,29524,46371,aka,NEW FAR INTERNATIONAL LOGISTICS LTD,
10988,29526,46374,aka,SINO ENERGY SHIPPING (HONG KONG) LTD,
10989,29526,46375,aka,SINO ENERGY SHIPPING HONG KONG,
10990,29585,46413,aka,"KARASAVIDI, Dmitriy",
10991,29606,46429,fka,"SINGH SCIENCE AND TECHNOLOGY DEVELOPMENT CO., LIMITED",
10992,29606,46430,fka,SINGH DAILY CULTURE PRESS LIMITED,
10993,29624,46447,fka,GOLDEN CROWN OVERSEAS LIMITED,
10994,29642,46464,aka,"KARAEV, Yuriy Khadzimuratovich",
10995,29642,46465,aka,"KARAEV, Yuri",
10996,29642,46466,aka,"KARAYEV, Yuri",
10997,29642,46467,aka,"KARAEV, Yuriy",
10998,29662,46484,aka,"BARSUKOV, Aleksandr Petrovich",
10999,29662,46485,aka,"BARSUKOV, Aleksandr",
11000,29662,46486,aka,"BARSUKOV, Alexander",
11001,29662,46487,aka,"BARSUKOU, Alyaksandr",
11002,29662,46488,aka,"BARSUKOU, Aliaksandr",
11003,29663,46490,aka,"KUBRAKOV, Ivan Vladimirovich",
11004,29663,46491,aka,"KUBRAKOV, Ivan",
11005,29664,46498,aka,"BALABA, Dmitriy Vladimirovich",
11006,29664,46499,aka,"BALABA, Dmitry",
11007,29671,46503,aka,"NAZARENKO, Yuriy Gennadievich",
11008,29671,46504,aka,"NAZARENKO, Yuri",
11009,29673,46506,aka,"ATABEKOV, Khazalbek Bakhtibekovich",
11010,29673,46507,aka,"ATABEKOV, Khazalbek",
11011,29674,46509,aka,"IPATOV, Vadim Dmitrievich",
11012,29674,46510,aka,"IPATOV, Vadim",
11013,29674,46511,aka,"IPATAU, Vadzim",
11014,29675,46513,aka,"DMUKHAYLA, Alena",
11015,29675,46514,aka,"DMUKHAILO, Yelena Nikolaevna",
11016,29675,46515,aka,"DMUKHAILO, Elena",
11017,29675,46828,aka,"DMUHAILO, Elena",
11018,29677,46544,aka,"FENYANUS, Joseph",
11019,29677,46545,aka,"FENIANOS, Youssef",
11020,29677,46546,aka,"FINIANOS, Yusif",
11021,29677,46547,aka,"FINIANOS, Joseph",
11022,29684,46526,aka,CARUNA RL,
11023,29685,46528,aka,UNION DEVELOPMENT GROUP,
11024,29722,46586,aka,"AL-MOHAMMEDAWI, Abdul Aziz",
11025,29722,46587,aka,"MJERESH, Abdulazeez Mlawwah Mjeresh",
11026,29742,46604,aka,"QARFOUL, Hazem Younes",
11027,29742,46605,aka,"KARFOUL, Hazem",
11028,29744,46608,aka,"JAMMEH, Zineb Yahya",
11029,29744,46609,aka,"JAMMEH, Zeinab Zuma",
11030,29745,46616,aka,"TIMOSHENKOVA, Darya Dmitriyevna",
11031,29783,46646,aka,ARCH CONSULTING COMPANY,
11032,29783,46649,aka,ARCH CONSULTING AND ENGINEERING,
11033,29784,46651,aka,MEAMAR COMPANY FOR ENGINEERING AND DEVELOPMENT,
11034,29784,46652,aka,MEAMMAR CONSTRUCTION,
11035,29784,46654,aka,MI'MAR ENGINEERING COMPANY,
11036,29785,46777,aka,"KARBASIAN, Mas'ud",
11037,29786,46783,aka,ATLANTIC SHIP MANAGEMENT LLC,
11038,29787,46658,aka,"POUR-EBRAHIM, Ali-Akbar",
11039,29787,46659,aka,"POUREBRAHIM, Ali Akbar",
11040,29787,46775,aka,"POUREBRAHIMABADI, Aliakbar",
11041,29787,46776,aka,"PUREBRAHIMABADI, Ali Akbar",
11042,29788,46661,aka,IRANIAN MINISTRY OF PETROLEUM,
11043,29790,46784,fka,GULF FALCON,
11044,29790,46785,fka,GULF GLORY,
11045,29790,46786,fka,NICHINORI,
11046,29792,46666,aka,NIORDC,
11047,29793,46668,aka,NIOPDC,
11048,29794,46670,aka,IOPTC,
11049,29795,46672,aka,NIOEC,
11050,29797,46676,aka,IMAM KHOMEINI ZHAZAND OIL REFINING,
11051,29797,46677,aka,IKORC,
11052,29801,46685,aka,"ASAAD, Sultan",
11053,29801,46686,aka,"ASAAD, Hajj Sultan",
11054,29801,46790,aka,"ASSAD, Sultan Khalife",
11055,29804,46706,aka,"NAFCHI, Mohsen Raeesi",
11056,29805,46708,aka,"MOSTAFAIE, Saeed",
11057,29806,46710,aka,"MAGHSOUDI, Hasan Fazli",
11058,29807,46712,aka,"HOSEINZADEH, Amin",
11059,29809,46715,aka,"MATLOUB, Mohsen",
11060,29811,46718,aka,"BABAEI, Nemat Hossein",
11061,29812,46720,aka,"MAHMOUDI, Mohammed",
11062,29813,46722,aka,"JALALI, Meysam",
11063,29814,46724,aka,"NEJAD, Vali Mostafa",
11064,29815,46726,aka,"ZADEH, Mohammed Khalil",
11065,29816,46728,aka,"SHAHI, Omid Abded Abed",
11066,29817,46730,aka,"BANDARABADI, Mohammad Reza Jafari",
11067,29818,46732,aka,"KANDI, Omid Mousazadeh",
11068,29819,46734,aka,"EMADEDDIN, Alireza",
11069,29820,46736,aka,"POUR, Peyman Dehghan",
11070,29827,46744,aka,"MAHMOOD, Mehri",
11071,29839,46757,aka,"NAZARI, Hossein",
11072,29840,46806,aka,"SEDAGHAT, Mostafa",
11073,29841,46760,aka,"RADMARD, Gholamreza",
11074,29842,46762,aka,"RASOULI, Mohammad Bagher",
11075,29844,46765,aka,"SAFARI, Amir Hossein",
11076,29846,46768,aka,"GHAFARIAN, Seyed Mohammed",
11077,29848,46771,aka,RANA INSTITUTE,
11078,29849,46773,aka,APT39,
11079,29849,46807,aka,CHAFER,
11080,29849,46808,aka,REMEXI,
11081,29849,46809,aka,CADELSPY,
11082,29849,46810,aka,ITG07,
11083,29850,46791,aka,"TAHER, Khodr Ali",
11084,29850,46792,aka,"TAHER, Khader Ali",
11085,29850,46793,aka,"KHODR, Abu Ali",
11086,29850,46794,aka,"KHODR, Abou Ali",
11087,29850,46796,aka,"TAHER, Khider Ali",
11088,29850,46797,aka,"TAHER, Kheder Ali",
11089,29850,47007,aka,Al-Jaja,
11090,29852,46780,aka,"ZANGANEH, Vian",
11091,29853,46782,aka,ATLAS SHIPS MANAGEMENT,
11092,29856,46801,aka,"CASTLE COMPANY FOR PROTECTION, GUARDING AND SECURITY SERVICES",
11093,29856,46802,aka,"CITADEL FOR PROTECTION, GUARD AND SECURITY SERVICES",
11094,29856,46804,aka,"AL-QALA'A FOR PROTECTION, GUARDING, AND SECURITY SERVICES",
11095,29856,46963,aka,"C.S.P. CASTLE PROTECTION, GUARDING AND SECURITY SERVICES",
11096,29856,46964,aka,AL-QALAA COMPANY FOR SECURITY SERVICES,
11097,29858,46812,aka,EMATEL COMMUNICATIONS,
11098,29858,46813,aka,EMATEL LLC,
11099,29858,46814,aka,IMATEL FOR COMMUNICATIONS,
11100,29858,46966,aka,EMMATEL,
11101,29860,46817,aka,IMATEL PLUS LLC,
11102,29864,46822,aka,AL-YASMEEN FOR CONTRACTING,
11103,29864,46823,aka,AL-YAZMEEN FOR CONTRACTING,
11104,29864,46967,aka,YASMIN FOR CONTRACTING,
11105,29864,46968,aka,AL-YASMEEEN CONTRACTING COMPANY,
11106,29866,46969,aka,IYLA FOR TOURISM,
11107,29867,46827,aka,SYRIAN TRANSPORT AND TOURISM JSC,
11108,29868,46831,aka,M-FINANCE LLC,
11109,29868,46832,aka,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'M-FINANS',
11110,29868,46895,aka,"M-FINANS, OOO",
11111,29869,46834,aka,LOBAYE INVEST SARL,
11112,29869,46835,aka,LOBAYE INVEST SARLU,
11113,29870,46837,aka,"KHODOTOV, Yevgeniy Garryevich",
11114,29883,46852,aka,"SHIVAEI, Ahmed Asghari",
11115,29884,46854,aka,"LOUCA, Houssam",
11116,29884,46855,aka,"LOUCA, Husam",
11117,29884,46856,aka,"LOUCA, Housam",
11118,29884,46857,aka,"LOUCA, Hussam",
11119,29884,46858,aka,"LOUKA, Hussam",
11120,29884,46859,aka,"LUQA, Hussam",
11121,29884,46860,aka,"LUKA, Hussam",
11122,29884,46861,aka,"LUQA, Husam",
11123,29885,46863,aka,AKTSIONERNOE OBSHCHESTVO NAUCHNO-PROIZVODSTVENNOE PREDPRIYATIE PODVODNYKH TEKHNOLOGI OKEANOS,
11124,29885,46864,aka,OCEANOS JSC,
11125,29885,46865,fka,"OKEANOS, AO",
11126,29889,46870,aka,"KUCHUMOVA, Nadia",
11127,29890,46873,aka,MAMMUT TEHRAN INDUSTRIAL GROUP,
11128,29890,46875,aka,MAMMUT INDUSTRIAL GROUP,
11129,29891,46878,aka,MAMMUT DIESEL COMPANY,
11130,29898,46887,aka,"KUZIN, Alexander",
11131,29899,46889,aka,"SYTII, Dmitry",
11132,29899,46890,aka,"SYTYI, Dmitry",
11133,29900,46892,aka,ADELABAD PRISON,
11134,29900,46893,aka,SHIRAZ CENTRAL PRISON,
11135,29901,46897,aka,URMIA CENTRAL PRISON,
11136,29901,46898,aka,URMIA PRISON,
11137,29903,46902,aka,VAKIL ABAD PRISON,
11138,29903,46903,aka,MASHHAD PRISON,
11139,29903,46904,aka,MASHHAD CENTRAL PRISON,
11140,29906,46924,aka,FIRST BRANCH OF THE SHIRAZ REVOLUTIONARY COURT,
11141,29906,46935,aka,FIRST BRANCH OF THE REVOLUTIONARY COURT OF SHIRAZ,
11142,29907,46932,aka,"QANNADI, Mohammad",
11143,29907,46933,aka,"GHANNADI-MARAGHEH, Mohammad",
11144,29907,46934,aka,"GHANNADI, Mohammad",
11145,29923,46946,aka,"IBRAHIM, Nsrin",
11146,29923,46947,aka,"IBRAHIM, Nsrin Hussin",
11147,29923,46948,aka,"IBRAHIM, Nisrine",
11148,29924,46950,aka,"IBRAHIM, Rana Hussin",
11149,29925,46952,aka,"JADID, Milad",
11150,29925,46953,aka,"JADEED, Milad",
11151,29925,46954,aka,"JEDEED, Milad",
11152,30042,47044,aka,"RODRIGUEZ LOPEZ-CALLEJAS, Luis Alberto",
11153,30062,48522,aka,"KULIK, Konstantin",
11154,30062,48523,aka,"KULYK, Kostyantyn",
11155,30062,48525,aka,"KULYK, Kostiantyn",
11156,30062,48528,aka,"KULYK, Konstantyn Hennadiyovych",
11157,30063,48549,aka,"DUBINSKY, Alexander",
11158,30082,47112,aka,CHOLSAN TRADING COMPANY,
11159,30082,47113,aka,CHOLSON LLC,
11160,30082,47114,aka,CHKHOLSAN,
11161,30083,47116,aka,OOO MOKRAN,
11162,30083,47117,aka,OBSCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU MOKRAN,
11163,30084,47119,aka,"ISMAEL, Ghassan Jaoudat",
11164,30084,47120,aka,"SALAMEH, Ghassan",
11165,30085,47122,aka,"AL-ALI, Nasser",
11166,30085,47123,aka,"ALI, Nasser",
11167,30085,47124,aka,"AL-ALI, Naser",
11168,30085,47125,aka,"AL-ALI, Nasir",
11169,30086,47284,aka,GNTS RF FGUP TSNIIKHM,
11170,30086,47285,aka,FGUP TSNIIKHM,
11171,30086,47286,aka,"TSNIIKHM, FGUP",
11172,30086,47287,aka,FGUP CNIIXM,
11173,30086,47288,aka,CNIIHM,
11174,30086,47289,fka,"TSENTRALNY NAUCHNO-ISSLEDOVATELSKI INSTITUT KHIMII I MEKHANIKI, FGUP",
11175,30087,47138,aka,"TOUMEH, Nabil",
11176,30087,47154,aka,"MOHAMMED TOHMA, Nabil",
11177,30087,47155,aka,"TU'MAH, Nabil",
11178,30102,47164,aka,DELIGHT SHIPPING CO LTD,
11179,30103,47166,aka,GRACIOUS SHIPPING CO LTD,
11180,30104,47168,aka,NOBLE SHIPPING CO LTD,
11181,30105,47170,aka,SUPREME SHIPPING CO LTD,
11182,30106,47172,aka,REACH HOLDING GROUP,
11183,30106,47174,aka,RENDA INVESTMENT HOLDING GROUP SHANGHAI CO LTD,
11184,30107,47177,aka,REACH SHIPPING LINES,
11185,30108,47181,aka,"CHEN, Guoping",
11186,30108,47182,aka,"CHEN, Guo Ping",
11187,30110,47185,aka,"HE, Yi",
11188,30110,47186,aka,"HE, Daniel Yi",
11189,30122,47204,aka,"TALEB, Adam Ahmad",
11190,30127,48726,aka,"D'AGOSTINO AND COMPANY, LTD",
11191,30130,47313,aka,MINISTRY OF OIL AND MINERAL RESERVES,
11192,30142,47225,aka,MORVARID PETROCHEMICAL CO,
11193,30143,47227,aka,ARYA SASOL POLYMER CO.,
11194,30143,47228,aka,ARYA SASOL POLYMER COMPANY,
11195,30143,47378,aka,POLYMER ARIA SASOL COMPANY,
11196,30143,47379,aka,ARYA SASOL POLYMERS,
11197,30143,47380,aka,ARYASASOL POLYMER COMPANY,
11198,30143,47381,aka,ARYASASOL POLYMERS,
11199,30143,47382,aka,POLIMER ARYA SAASOOL,
11200,30162,47244,aka,"KHEITI, Amer Tayseer",
11201,30162,47245,aka,"KHEITI, Amer Taysir",
11202,30163,47247,aka,KHEITI HOLDING GROUP,
11203,30163,47248,aka,KHITI HOLDING PRIVATE JSC,
11204,30163,47249,aka,KHITI HOLDING COMPANY,
11205,30165,47254,aka,"KHAN, Abid",
11206,30165,47255,aka,"ALI, Abid",
11207,30165,48907,aka,"ABID, Thakur",
11208,30168,47260,aka,"FAZAL, Shakeel Karim",
11209,30169,47263,aka,"WARAICH, Ikram",
11210,30169,48911,aka,"WARRAICH, Ullah",
11211,30169,48912,aka,"WARAICH, Iqbal",
11212,30169,48913,aka,"WARRICH, Akram",
11213,30170,49504,aka,FRIENDS TRAVEL INN PVT LTD,
11214,30202,47304,aka,"QATIRJI BIN AHMED RUSHDI, Hussam",
11215,30202,47305,aka,"AL-QATIRJI, Hossam",
11216,30202,47306,aka,"KATERJI, Hussam",
11217,30202,47307,aka,"QATERJI, Hussam",
11218,30202,47308,aka,"QATARJI, Hossam",
11219,30202,47309,aka,"AL-QATIRJI, Hussam",
11220,30202,47310,aka,"KHATARJI, Hussam",
11221,30202,47311,aka,"KHATIRJI, Hussam",
11222,30202,47312,aka,"KATARJI, Hussam",
11223,30203,47315,aka,THE PUBLIC ESTABLISHMENT FOR OIL REFINING AND THE DISTRIBUTION OF OIL DERIVATIVES,
11224,30203,47316,aka,GENERAL ORGANIZATION FOR REFINING AND DISTRIBUTION OF PETROLEUM PRODUCTS,
11225,30204,47318,aka,ARFADA PETROLEUM COMPANY JSC,
11226,30204,47319,aka,ARVADA PETROLEUM COMPANY JSC,
11227,30207,47325,aka,AL-RUSAFA REFINERY COMPANY,
11228,30208,47332,aka,COAST REFINERY COMPANY,
11229,30208,47333,aka,AL-SAHEL REFINERY COMPANY,
11230,30213,47346,aka,"AMAD AL-DIN AL-MADANI, Kamal",
11231,30213,47347,aka,"IMAD AL-DEEN AL-MADANI, Kamal",
11232,30214,47349,aka,"IMAD AL-DIN AL-MADANI, Tareq",
11233,30214,47350,aka,"AMAD AL-DIN AL-MADANI, Tariq",
11234,30214,47351,aka,"IMAD AL-DEEN AL-MADANI, Tarek",
11235,30215,47353,aka,IRTVU,
11236,30216,47355,aka,IUVM,
11237,30217,47357,aka,BAYAN RASANE GOSTAR INSTITUTE,
11238,30217,47358,aka,BAYAN GOSTAR MEDIA INSTITUTE,
11239,30218,47360,aka,"KAWOUK, Nabil",
11240,30218,47361,aka,"QAWOUK, Sheikh Nabil",
11241,30218,47362,aka,"QAWOOK, Sheikh Nabil",
11242,30218,47363,aka,"QAWUQ, Nabil Yahy",
11243,30219,47365,aka,"AL-BAGHDADI, Sheikh Hassan",
11244,30219,47367,aka,"BAGHDADI, Sheikh Hassan",
11245,30221,47371,aka,KAVIAN PETROCHEMICAL PRIVATE JOINT STOCK COMPANY,
11246,30221,47372,aka,KAVIAN PETROCHEMICAL CORPORATION,
11247,30221,47373,aka,KAVIAN PETROCHEMICAL CO.,
11248,30221,47375,aka,KAVIAN PETROCHEMICAL COMMERCIAL,
11249,30221,47402,aka,KAVIAN PETROCHEMICAL,
11250,30222,47377,aka,STRAIT SHIPBROKERS SINGAPORE PTE. LTD.,
11251,30224,47385,aka,"WEI, Linna",
11252,30225,47388,aka,"BASRAI, Murtuza Munir",
11253,30229,47395,aka,"RUSTOM, Saqqar",
11254,30229,47396,aka,"RUSTOM, Sakkar",
11255,30229,47397,aka,"RUSTOM, Sakr",
11256,30229,47398,aka,"ROSTOM, Saker",
11257,30229,47399,aka,"RUSTOM, Sakker",
11258,30229,47400,aka,"RUSTOM, Saqqer",
11259,30229,47423,aka,"AL-RUSTOM, Saqr As'ad",
11260,30229,47424,aka,"AL-ROSTOM, Saqer Asaad",
11261,30242,47443,aka,"ALFAYYADH, Faleh",
11262,30242,47444,aka,"ALFAYYADH, Falih",
11263,30242,48586,aka,"AL FAYYADH, Falih Faisal Fahad",
11264,30243,47429,aka,"BASSIL, Gebran Gerji",
11265,30243,47430,aka,"BASSIL, Gebran",
11266,30243,47431,aka,"BASSIL, Gebran Jerji",
11267,30243,47432,aka,"BASSIL, Jibran",
11268,30264,47503,aka,"ZAPATA GARZON, John Fredy",
11269,30265,47504,aka,"ZAPATA GARZON, Tatiana Margarid",
